,AW25 BLACK FRIDAY LIST - EFFECTIVE 17/11/2025 - 01/12/2025,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14.00,15.00,16,17,18.00,19,20,21,22,23,24,25,26,27,28,,,,SRL ONLY,,,-29%,,,,,,,,,FS01 01,FS01 07,FS05 01,FS02 01,FS07 01,FS08 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DUPLICATES,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,077","45,325","3,012,441","11,533,829","8,215,773",,,ORIGINAL RRP,,,,,,CURRENT PRICE,,,,,,MARKDOWN PRICE - (EFFECTIVE 17/11),,,,,,% DISCOUNT,,,,,,% DISCOUNT (CALC),,,,,,CHECK,,,,,,,,,,,,
COMMENT,DUPLICATE STATUS,AW24 MD STATUS,BARCODE,ARTICLE,10 - DIGIT,DESCRIPTION,KEY STYLE GROUP,"SAP 
FINISH","SAP 
COLOUR","SAP 
CAT CODE",SAP MERCH CATEGORY,"SAP 
NEW SUBCAT","SAP 
NEW CAT/GENDER","SAP 
DEPT","SAP 
DIVISION",AW25 SSN STATUS,£ CP,ORIG GBP RTL,VKP2 31.10,CHECK,NEW GBP RTL,CHECK,BF GBP RTL,GM% @ ORIG,GM% @ NEW,BF GBP,DISC%,BF GM%,BF STATUS,MARKETING CAPSULE,EFFECTIVE DATE,DC STK,STR STK,BF SKU COUNT,CURRENT STK U,CURRENT STK COST,CURRENT STK VAL @ FP RRP,CURRENT STK VAL @ INIT BF,,,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,
,DUPLICATE,,5056352391223,1203325,,MARA LCK WATCH BOX BROWN,LCK WATCH BOX,Mara,BROWN,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,279.70,"1,250.00","1,250.00",0.00,"1,250.00",0.00,"1,250.00",73.1%,73.1%,875.00,30%,61.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,23,2,1,25,"6,993","26,042","18,229",,,"1,250.00","1,250.00","1,495.00","1,695.00","13,900.00","261,000.00","1,250.00","1,250.00","1,495.00","1,695.00","13,900.00","261,000.00",875.00,875.00,"1,046.50","1,186.50","9,730.00","182,700.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056027604009,1016964,,MARA LCK WATCH BOX NAVY,LCK WATCH BOX,Mara,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,279.70,"1,250.00","1,250.00",0.00,"1,250.00",0.00,"1,250.00",73.1%,73.1%,875.00,30%,61.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,31,8,1,39,"10,908","40,625","28,438",,,"1,250.00","1,250.00","1,495.00","1,695.00","13,900.00","26,100.00","1,250.00","1,250.00","1,495.00","1,695.00","13,900.00","26,100.00",875.00,875.00,"1,046.50","1,186.50","9,730.00","18,270.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352391216,1203326,,MARA LCK WATCH BOX NAVY,LCK WATCH BOX,Mara,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,279.70,"1,250.00","1,250.00",0.00,"1,250.00",0.00,"1,250.00",73.1%,73.1%,875.00,30%,61.6%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,"1,250.00","1,250.00","1,495.00","1,695.00","13,900.00","261,000.00","1,250.00","1,250.00","1,495.00","1,695.00","13,900.00","261,000.00",875.00,875.00,"1,046.50","1,186.50","9,730.00","182,700.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,NEW MD - PROMO,5056027629057,1012984,,PMA CUFFLINK BOX BLK,CUFFLINK BOX,PANAMA,BLACK,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,71.92,325.00,325.00,0.00,325.00,0.00,325.00,73.4%,73.4%,227.00,30%,62.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,48,10,1,58,"4,171","15,708","10,972",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,NEW MD - PROMO,5056352391278,1203331,,PMA CUFFLINK BOX BLK,CUFFLINK BOX,PANAMA,BLACK,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,71.92,325.00,325.00,0.00,325.00,0.00,325.00,73.4%,73.4%,227.00,30%,62.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,1,8,1,9,647,"2,438","1,703",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775822854,1204867,,PMA CUFFLINK BOX FAWN,CUFFLINK BOX,PANAMA,FAWN,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,NEW,69.64,325.00,325.00,0.00,325.00,0.00,325.00,74.3%,74.3%,227.00,30%,63.2%,NEW BF,LEATHER @ 30% OFF,17.11.2025,6,9,1,15,"1,045","4,063","2,838",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352373267,1202675,,PMA CUFFLINK BOX FOREST GREEN,CUFFLINK BOX,PANAMA,FOREST GREEN,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,71.92,325.00,325.00,0.00,325.00,0.00,325.00,73.4%,73.4%,227.00,30%,62.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,37,17,1,54,"3,884","14,625","10,215",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,NEW MD - PROMO,5056352391285,1203332,,PMA CUFFLINK BOX NAVY,CUFFLINK BOX,PANAMA,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,71.92,325.00,325.00,0.00,325.00,0.00,325.00,73.4%,73.4%,227.00,30%,62.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,NEW MD - PROMO,5056027629156,1012985,,PMA CUFFLINK BOX NAVY,CUFFLINK BOX,PANAMA,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,71.92,325.00,325.00,0.00,325.00,0.00,325.00,73.4%,73.4%,227.00,30%,62.0%,NEW BF,LEATHER @ 30% OFF,17.11.2025,77,15,1,92,"6,616","24,917","17,403",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352306784,1028523,,PMA LCK WATCH BOX BLK,LCK WATCH BOX,PANAMA,BLACK,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,277.95,"1,195.00","1,195.00",0.00,"1,195.00",0.00,"1,195.00",72.1%,72.1%,836.00,30%,60.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,5,1,5,"1,390","4,979","3,483",,,"1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00","1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00",836.50,836.50,"1,015.00","1,155.00","9,450.00","175,000.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352391230,1203327,,PMA LCK WATCH BOX BLK,LCK WATCH BOX,PANAMA,BLACK,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,277.95,"1,195.00","1,195.00",0.00,"1,195.00",0.00,"1,195.00",72.1%,72.1%,836.00,30%,60.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,9,9,1,18,"5,003","17,925","12,540",,,"1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00","1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00",836.50,836.50,"1,015.00","1,155.00","9,450.00","175,000.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352342171,1200677,,PMA LCK WATCH BOX NAVY,LCK WATCH BOX,PANAMA,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,277.95,"1,195.00","1,195.00",0.00,"1,195.00",0.00,"1,195.00",72.1%,72.1%,836.00,30%,60.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,2,10,1,12,"3,335","11,950","8,360",,,"1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00","1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00",836.50,836.50,"1,015.00","1,155.00","9,450.00","175,000.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352391247,1203328,,PMA LCK WATCH BOX NAVY,LCK WATCH BOX,PANAMA,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,277.95,"1,195.00","1,195.00",0.00,"1,195.00",0.00,"1,195.00",72.1%,72.1%,836.00,30%,60.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,0,0,0,0,0,0,,,"1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00","1,195.00","1,195.00","1,450.00","1,650.00","13,500.00","250,000.00",836.50,836.50,"1,015.00","1,155.00","9,450.00","175,000.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352384812,1203189,,PMA LG BOX SDSTONE,LG HOME BOX,PANAMA,SANDSTONE,2300,DESK ACCESSORIES,STATIONERY HOLDERS,UNISEX,HOME,Leather,CF,91.65,415.00,415.00,0.00,415.00,0.00,415.00,73.5%,73.5%,290.00,30%,62.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,20,4,1,24,"2,200","8,300","5,800",,,415.00,415.00,515.00,590.00,"4,800.00","88,000.00",415.00,415.00,515.00,590.00,"4,800.00","88,000.00",290.50,290.50,360.50,413.00,"3,360.00","61,600.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352359551,1201939,,PMA LOCKABLE WATCH AND CUFFLINK BOX BLK,WATCH AND CUFFLINK BOX,PANAMA,BLACK,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,255.33,950.00,950.00,0.00,950.00,0.00,950.00,67.7%,67.7%,665.00,30%,53.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,30,12,1,42,"10,724","33,250","23,275",,,950.00,950.00,"1,150.00","1,350.00","10,500.00","208,000.00",950.00,950.00,"1,150.00","1,350.00","10,500.00","208,000.00",665.00,665.00,805.00,945.00,"7,350.00","145,600.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352371003,1202708,,PMA LOCKABLE WATCH AND CUFFLINK BOX F GR,WATCH AND CUFFLINK BOX,PANAMA,FOREST GREEN,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,255.33,950.00,950.00,0.00,950.00,0.00,950.00,67.7%,67.7%,665.00,30%,53.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,13,4,1,17,"4,341","13,458","9,421",,,950.00,950.00,"1,150.00","1,350.00","10,500.00","208,000.00",950.00,950.00,"1,150.00","1,350.00","10,500.00","208,000.00",665.00,665.00,805.00,945.00,"7,350.00","145,600.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352359537,1201940,,PMA LOCKABLE WATCH AND CUFFLINK BOX NAVY,WATCH AND CUFFLINK BOX,PANAMA,NAVY,2300,BOXWORK,MEDIUM BOXWORK,MENS,HOME,Leather,CF,255.33,950.00,950.00,0.00,950.00,0.00,950.00,67.7%,67.7%,665.00,30%,53.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,28,14,1,42,"10,724","33,250","23,275",,,950.00,950.00,"1,150.00","1,350.00","10,500.00","208,000.00",950.00,950.00,"1,150.00","1,350.00","10,500.00","208,000.00",665.00,665.00,805.00,945.00,"7,350.00","145,600.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352346230,1201107,,MARA TRVL TRAY JWL BOX N BLUE,TRVL TRAY JWL BOX,Mara,NILE BLUE,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,73.34,395.00,395.00,0.00,395.00,0.00,395.00,77.7%,77.7%,276.00,30%,68.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,0,4,1,4,293,"1,317",920,,,395.00,395.00,495.00,565.00,"4,600.00","85,600.00",395.00,395.00,495.00,565.00,"4,600.00","85,600.00",276.50,276.50,346.50,395.50,"3,220.00","59,920.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352391186,1203323,,MARA TRVL TRAY JWL BOX N BLUE,TRVL TRAY JWL BOX,Mara,NILE BLUE,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,73.34,395.00,395.00,0.00,395.00,0.00,395.00,77.7%,77.7%,276.00,30%,68.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,7,2,1,9,660,"2,963","2,070",,,395.00,395.00,495.00,550.00,"4,600.00","85,600.00",395.00,395.00,495.00,550.00,"4,600.00","85,600.00",276.50,276.50,346.50,385.00,"3,220.00","59,920.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056027639223,1020536,,MARA TRVL TRAY JWL BOX NAVY,TRVL TRAY JWL BOX,Mara,NAVY,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,73.34,395.00,395.00,0.00,395.00,0.00,395.00,77.7%,77.7%,276.00,30%,68.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,1,8,1,9,660,"2,963","2,070",,,395.00,395.00,495.00,565.00,"4,600.00","85,600.00",395.00,395.00,495.00,565.00,"4,600.00","85,600.00",276.50,276.50,346.50,395.50,"3,220.00","59,920.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352391209,1203322,,MARA TRVL TRAY JWL BOX NAVY,TRVL TRAY JWL BOX,Mara,NAVY,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,73.34,395.00,395.00,0.00,395.00,0.00,395.00,77.7%,77.7%,276.00,30%,68.1%,NEW BF,LEATHER @ 30% OFF,17.11.2025,27,4,1,31,"2,273","10,204","7,130",,,395.00,395.00,495.00,550.00,"4,600.00","85,600.00",395.00,395.00,495.00,550.00,"4,600.00","85,600.00",276.50,276.50,346.50,385.00,"3,220.00","59,920.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,NEW MD - PROMO,5056027629163,1012988,,PMA MINI CUFFLINK BOX BLK,MINI CUFFLINK BOX,PANAMA,BLACK,2300,BOXWORK,SMALL BOXWORK,MENS,HOME,Leather,CF,33.60,165.00,165.00,0.00,165.00,0.00,165.00,75.6%,75.6%,115.00,30%,64.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,56,14,1,70,"2,352","9,625","6,708",,,165.00,165.00,195.00,230.00,"1,800.00","34,500.00",165.00,165.00,195.00,230.00,"1,800.00","34,500.00",115.50,115.50,136.50,161.00,"1,260.00","24,150.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352368485,1202557,,PMA MINI CUFFLINK BOX FOREST GREEN,MINI CUFFLINK BOX,PANAMA,FOREST GREEN,2300,BOXWORK,SMALL BOXWORK,MENS,HOME,Leather,CF,33.60,165.00,165.00,0.00,165.00,0.00,165.00,75.6%,75.6%,115.00,30%,64.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,50,15,1,65,"2,184","8,938","6,229",,,165.00,165.00,195.00,230.00,"1,800.00","34,500.00",165.00,165.00,195.00,230.00,"1,800.00","34,500.00",115.50,115.50,136.50,161.00,"1,260.00","24,150.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,NEW MD - PROMO,5056027629170,1012987,,PMA MINI CUFFLINK BOX NAVY,MINI CUFFLINK BOX,PANAMA,NAVY,2300,BOXWORK,SMALL BOXWORK,MENS,HOME,Leather,CF,33.60,165.00,165.00,0.00,165.00,0.00,165.00,75.6%,75.6%,115.00,30%,64.9%,NEW BF,LEATHER @ 30% OFF,17.11.2025,48,14,1,62,"2,083","8,525","5,942",,,165.00,165.00,195.00,230.00,"1,800.00","34,500.00",165.00,165.00,195.00,230.00,"1,800.00","34,500.00",115.50,115.50,136.50,161.00,"1,260.00","24,150.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,NEW MD - PROMO,5056352317117,1029611,,PMA RING BOX CHALK,RING BOX,PANAMA,CHALK,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,41.88,165.00,165.00,0.00,165.00,0.00,165.00,69.5%,69.5%,115.00,30%,56.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,112,8,1,120,"5,026","16,500","11,500",,,165.00,165.00,195.00,230.00,"1,800.00","34,500.00",165.00,165.00,195.00,230.00,"1,800.00","34,500.00",115.50,115.50,136.50,161.00,"1,260.00","24,150.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,NEW MD - PROMO,5056352305480,1028386,,PMA RING BOX SDSTONE,RING BOX,PANAMA,SANDSTONE,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,41.88,165.00,165.00,0.00,165.00,0.00,165.00,69.5%,69.5%,115.00,30%,56.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,34,3,1,37,"1,550","5,088","3,546",,,165.00,165.00,195.00,225.00,"1,800.00","34,500.00",165.00,165.00,195.00,225.00,"1,800.00","34,500.00",115.50,115.50,136.50,157.50,"1,260.00","24,150.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352396044,1203609,,PMA SML BOX BLK,SML BOX,PANAMA,BLACK,2300,BOXWORK,SMALL BOXWORK,UNISEX,HOME,Leather,NEW,75.04,325.00,325.00,0.00,325.00,0.00,325.00,72.3%,72.3%,227.00,30%,60.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,16,7,1,23,"1,726","6,229","4,351",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352396037,1203610,,PMA SML BOX N BLUE,SML BOX,PANAMA,NILE BLUE,2300,BOXWORK,SMALL BOXWORK,UNISEX,HOME,Leather,NEW,75.04,325.00,325.00,0.00,325.00,0.00,325.00,72.3%,72.3%,227.00,30%,60.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,15,7,1,22,"1,651","5,958","4,162",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056352396013,1203611,,PMA SML BOX SDSTONE,SML BOX,PANAMA,SANDSTONE,2300,BOXWORK,SMALL BOXWORK,UNISEX,HOME,Leather,NEW,75.04,325.00,325.00,0.00,325.00,0.00,325.00,72.3%,72.3%,227.00,30%,60.3%,NEW BF,LEATHER @ 30% OFF,17.11.2025,12,7,1,19,"1,426","5,146","3,594",,,325.00,325.00,395.00,455.00,"3,900.00","71,400.00",325.00,325.00,395.00,455.00,"3,900.00","71,400.00",227.50,227.50,276.50,318.50,"2,730.00","49,980.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775811735,1204493,,PMA SML TRINKET BOX BLK,SML TRINKET BOX,PANAMA,BLACK,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,65.56,295.00,295.00,0.00,295.00,0.00,295.00,73.3%,73.3%,206.00,30%,61.8%,NEW BF,LEATHER @ 30% OFF,17.11.2025,11,9,1,20,"1,311","4,917","3,433",,,295.00,295.00,365.00,415.00,"3,400.00","65,500.00",295.00,295.00,365.00,415.00,"3,400.00","65,500.00",206.50,206.50,255.50,290.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775808926,1204494,,PMA SML TRINKET BOX N BLUE,SML TRINKET BOX,PANAMA,NILE BLUE,2300,BOXWORK,SMALL BOXWORK,WOMENS,HOME,Leather,CF,65.56,295.00,295.00,0.00,295.00,0.00,295.00,73.3%,73.3%,206.00,30%,61.8%,NEW BF,LEATHER @ 30% OFF,17.11.2025,40,8,1,48,"3,147","11,800","8,240",,,295.00,295.00,365.00,415.00,"3,400.00","65,500.00",295.00,295.00,365.00,415.00,"3,400.00","65,500.00",206.50,206.50,255.50,290.50,"2,380.00","45,850.00",30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
