"Ad report (November 01, 2025 - November 21, 2025)"
Request Id: 6cbe06cd-bc03-d60b-de1e-2b43920078a7

Status,Ad,Campaign,Ad group,AdStrength,Delivery,Clicks,Impr.,CTR,Avg. CPC,Spend,Conv.,Labels,Top impr. rate,Abs. top impr. rate,AdStrengthActionItems,Text,Display Url,Destination Url,Final Url,Mobile Final Url,App Platform,App Id,Ad type,Tracking Template,Custom Parameter,Final Url Suffix,Text Part 2,Title Part 1,Title Part 2,Title Part 3,Path 1,Path 2,Business Name,Headline,Long Headline,Call To Action,Landscape Image Media Id,Landscape Logo Media Id,Square Image Media Id,Square Logo Media Id,Images,Impression Tracking Urls,Videos,Video Duration,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Long Headline 1,Long Headline 2,Long Headline 3,Long Headline 4,Long Headline 5,Description 1,Description 2,Description 3,Description 4,Description 5,Headline 1 Position,Headline 2 Position,Headline 3 Position,Headline 4 Position,Headline 5 Position,Headline 6 Position,Headline 7 Position,Headline 8 Position,Headline 9 Position,Headline 10 Position,Headline 11 Position,Headline 12 Position,Headline 13 Position,Headline 14 Position,Headline 15 Position,Description 1 Position,Description 2 Position,Description 3 Position,Description 4 Position
Enabled,,CPL | WBS |  WheatyBags - Company,Search - SKAG - [wheatybags] || Exact Match,Good,Eligible,2,9,22.22%,0.38,0.76,1,,87.5%,0%,IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreHeadlines; AddLongerDescriptions,,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ResponsiveSearch,,,,,,,,WheatyBags,Wheat_Bags,,,,,,,,,[null],,null,,WheatyBags - The Specialists,Big Choice Of Shapes & Sizes,Get Warming Relief From Pain,Wheatybags,Over 20 Years Experience,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,Huge Range Of Sizes To Fit Different Parts Of The Body - Come & Take A Look,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,"WheatyBags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bean Bags,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,"Wheat Bags Warmed in the Microwave are Effective for Pain Relief, Buy Yours Now!",wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheat Bag Specialists,Next Day Delivery Available,Microwave For Soothing Relief,Wheat_Bags,Bean_Bags,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bean Bags,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Bean_Bags,,,,,,,,,[null],,null,,The Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Microwavable Bean Bag,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags and Microwave Heat Packs from WheatyBags®,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Neck Wrap,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/neck,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Microwaveable Heated Neck Wrap,Huge Range Of Sizes & Shapes,Perfect For Neck Pain Relief,Heated,Neck_Wrap,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Neck Wrap,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/microwavable-heating,,,,ResponsiveSearch,,,,,,,,Heated,Neck_Wrap,,,,,,,,,[null],,null,,Microwaveable Heated Neck Wrap,Huge Range Of Sizes & Shapes,Eco-Friendly Soothing Relief,Direct From The Manufacturer,Microwavable Wheat Heat Pads,Wheat Bags & Hot Water Bottles,"Pure Comfort, Naturally",Range Of Sizes and Styles,Low Prices and Fast Delivery,Heted Neck Wraps UK,With Or Without Lavender,Perfect For Neck Pain Relief,Safely Microwave In Minutes,Microwaveable Wheat Bags,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Microwave Heat Pads - Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5,"WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Hand - Microwave,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/hands,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Microwave Hand Warmers,Big Choice Of Shapes & Sizes,,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Hand - Microwave,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/hands,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Microwave Hand Warmers,Big Choice Of Shapes & Sizes,,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [wheat bag],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Bag,Warming_Comfort,,,,,,,,,[null],,null,,The Wheat Bag Specialists,Personalised Wheat Bags,Eco-Friendly Relief,Special Offer From Only £7.99,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,"Pure Comfort, Naturally",Warm Soothing Comfort,Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Wheat Bags & Hot Water Bottles,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £7.99 - Look!,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Heat Bag,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Heat_Bag,,,,,,,,,[null],,null,,The Wheat Heat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Cushion,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,"Wheat Bags Warmed in the Microwave are Effective for Pain Relief, Buy Yours Now!",wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheat Cushion Specialists,Next Day Delivery Available,Microwave For Soothing Relief,Wheat_Cushions,Warming_Comfort,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Cushion,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Cushion,Warming_Comfort,,,,,,,,,[null],,null,,The Wheat Cushion Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Microwave,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheat Bag Specialists,Big Choice Of Shapes & Sizes,,Wheat_Bags,Microwaveable,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Microwave,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/microwavable-heating,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Microwave,,,,,,,,,[null],,null,,Microwaveable Wheat Bags,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,The Wheat Bag Specialists,All Products from WheatyBags®,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags and Microwave Heat Packs from WheatyBags®,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Reusable Hand Warmer,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/hands,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Reusable Hand Warmers,Big Choice Of Shapes & Sizes,,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Reusable Hand Warmer,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/hands,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Reusable Hand Warmers,Big Choice Of Shapes & Sizes,,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [wheatbags],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheatbags,,,,,,,,,[null],,null,,The Wheatbags Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheatbags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheatbags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Wheatbags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","Wheatbag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheatbags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Enabled,,CPL | WBS |  WheatyBags - Company,Search - SKAG - [wheaty bags] || Exact Match,Good,Eligible,7,23,30.43%,0.23,1.6,1,,90%,0%,IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreDescriptions; MakeHeadlinesUnique,,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Pain_Relief,,,,,,,,,[null],,null,,The Specialists - Wheaty Bags,Huge Range Of Sizes & Shapes,Wheaty Bags - The Specialists,From £7.99 With Fast Delivery,Big Choice Of Shapes & Sizes,Natural Organic Pain Relief,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,"WheatyBags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now",,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Dynamic Products - WBS - All || DSA,-,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,"Wheat Bags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes",,,,,,,DynamicSearch,,,,Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £7.99 - Look,,,,,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Dynamic Products - WBS - All || DSA,-,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £7.99 - Look!,,,,,,,DynamicSearch,,,,"Wheat Bags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes",,,,,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Dynamic Products - WBS - All || DSA,-,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bag Wheaty,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,"Wheat Bags Warmed in the Microwave are Effective for Pain Relief, Buy Yours Now!",wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheaty Bag Specialists,Next Day Delivery Available,Microwave For Soothing Relief,Wheaty_Bags,Warming_Comfort,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bag Wheaty,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,HeatyWheatyBags,,,,,,,,,[null],,null,,Wheaty Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Wheat Bags & Hot Water Bottles,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Warmers,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheat Warmer Specialists,Big Choice Of Shapes & Sizes,Microwave For Soothing Relief,Wheat_Warmer,Range_Of_Sizes,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Warmers,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Warmer,,,,,,,,,[null],,null,,The Wheat Warmer Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Eye,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/products/wheat-bags-heatable-eye-mask,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,For_Eyes,,,,,,,,,[null],,null,,Eye Mask For Dry Eyes,Big Choice Of Shapes & Sizes,Eco-Friendly Warming Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [wheatbags uk],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Bags_UK,,,,,,,,,[null],,null,,The UK Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Packs,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,The Wheat Heat Pack Specialist,Big Choice Of Shapes & Sizes,,Heat_Packs,Range_Of_Sizes,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Packs,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Packs,Soothing,,,,,,,,,[null],,null,,Wheat Bag Heat Packs,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,The Wheat Heat Pack Specialist,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags Are A Natural Way To Help Soothe Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Back,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/back,,,,ExpandedText,,,,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,Large Wheat Bags For Backs,Huge Range Of Sizes & Shapes,,Wheat_Bags,Large_Back,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
